"id","commodity__sid","commodity__code","commodity__suffix","commodity__description","commodity__validity_start","commodity__validity_end","parent__sid","parent__code","parent__suffix"
20809,104623,"8414102530","80","Tandem pump consisting of:<br> <br>-an oil pump with displacement of 21,6 cc/rev (± 2 cc/rev) and working pressure 1,5 bar at 1 000 revolutions per minute,<br> <br>-vacuum pump with displacement of 120 cc/rev (± 12 cc/rev) and performance of -666 mbar in 6 seconds at 750 revolutions per minute<br>for use in the manufacture of engines of motor vehicles","2019-07-01","#NA",83065,"8414102500","80"
20810,83070,"8414102590","80","Other","2006-01-01","#NA",83065,"8414102500","80"
20811,83071,"8414108100","10","Other","2006-01-01","#NA",83064,"8414102500","10"
20812,83075,"8414108100","80","Diffusion pumps, cryopumps and absorption pumps","2006-01-01","#NA",83071,"8414108100","10"
20813,83067,"8414108110","80","For use in civil aircraft","2006-01-01","#NA",83075,"8414108100","80"
20814,83072,"8414108190","80","Other","2006-01-01","#NA",83075,"8414108100","80"
20815,83073,"8414108900","80","Other","2006-01-01","#NA",83071,"8414108100","10"
20816,83068,"8414108910","80","For use in civil aircraft","2006-01-01","#NA",83073,"8414108900","80"
20817,104624,"8414108930","80","Electric vacuum pump with:<br><br>-Controller Area Network (CAN bus),<br><br>-whether or not with a rubber hose,<br><br>-a connecting cable with connector,<br><br>-a mounting bracket<br>for use in the manufacture of goods of Chapter 87","2019-07-01","#NA",83073,"8414108900","80"
20818,83074,"8414108990","80","Other","2006-01-01","#NA",83073,"8414108900","80"
20819,47910,"8414200000","80","Hand- or foot-operated air pumps","1972-01-01","#NA",47902,"8414000000","80"
20820,83076,"8414202000","80","Handpumps for cycles","2006-01-01","#NA",47910,"8414200000","80"
20821,83077,"8414208000","80","Other","2006-01-01","#NA",47910,"8414200000","80"
20822,83069,"8414208010","80","For use in civil aircraft","2006-01-01","#NA",83077,"8414208000","80"
20823,83078,"8414208090","80","Other","2006-01-01","#NA",83077,"8414208000","80"
20824,47915,"8414300000","80","Compressors of a kind used in refrigerating equipment","1972-01-01","#NA",47902,"8414000000","80"
20825,83085,"8414302000","80","Of a power not exceeding 0,4 kW","2006-01-01","#NA",47915,"8414300000","80"
20826,83086,"8414302010","80","For use in civil aircraft","2006-01-01","#NA",83085,"8414302000","80"
20827,106120,"8414302040","80","Hermetic reciprocating compressor, for isobutane as refrigerant with:
 
-a Resistance Start Capacitor Run (RSCR) single phase motor,
 
-a general coefficient of performance factor not lower than 1,93 at ASHRAE conditions,
 
-a maximum cooling capacity of 150 W or more but not more than 180 W, at ASHRAE conditions","2021-07-01","#NA",83085,"8414302000","80"
20828,106121,"8414302050","80","Hermetic reciprocating compressor, for isobutane as refrigerant with:
 
-a Resistance Start Capacitor Run (RSCR) single phase motor,
 
-a general coefficient of performance factor not higher than 1,5 at ASHRAE conditions,
 
-a maximum cooling capacity of 150 W or more but not more than 180 W, at ASHRAE conditions","2021-07-01","#NA",83085,"8414302000","80"
20829,83089,"8414302090","80","Other","2006-01-01","#NA",83085,"8414302000","80"
20830,83092,"8414308100","10","Of a power exceeding 0,4 kW","2006-01-01","#NA",47915,"8414300000","80"
20831,83093,"8414308100","80","Hermetic or semi-hermetic","2006-01-01","#NA",83092,"8414308100","10"
20832,83087,"8414308110","80","For use in civil aircraft","2006-01-01","#NA",83093,"8414308100","80"
20833,92732,"8414308150","10","Other","2010-07-01","#NA",83093,"8414308100","80"
20834,92731,"8414308150","80","Hermetic or semi-hermetic variable-speed electric scroll compressors, with a nominal power rating of 0,5 kW or more but not more than 10 kW, with a displacement volume of not more than 35 cm³, of the type used in refrigeration equipment","2010-07-01","#NA",92732,"8414308150","10"
20835,98410,"8414308160","80","Hermetic rotary compressors for either hydrofluorocarbon (HFC) or hydrocarbon refrigerants:
-	driven by ‘on-off’ single phase alternate current (AC) or ‘brushless direct current’ (BLDC) variable speed motors,
-	with a nominal power rating of not more than 1,5kW,
-	a rated voltage of 100V or more but not more than 240V,
-	with a height of not more than 300mm,
-	an external diameter of not more than 150mm,
-	with a unit weight of not more than 15kg,
for use in the manufacture of heat pumps for household appliances, including clothes dryers","2014-07-01","#NA",92732,"8414308150","10"
20836,92733,"8414308189","80","Other","2010-07-01","#NA",92732,"8414308150","10"
20837,83094,"8414308900","80","Other","2006-01-01","#NA",83092,"8414308100","10"
20838,83088,"8414308910","80","For use in civil aircraft","2006-01-01","#NA",83094,"8414308900","80"
20839,83095,"8414308920","80","Vehicle air conditioning system part, consisting of an open shaft reciprocating compressor of a power of more than 0,4 kW but not more than 10 kW","2006-01-01","#NA",83094,"8414308900","80"
20840,104625,"8414308930","80","Open shaft, scroll type compressor with clutch assembly, of a power of more than 0,4 kW, for air conditioning in vehicles, for use in the manufacture of motor vehicles of Chapter 87","2019-07-01","#NA",83094,"8414308900","80"
20841,83091,"8414308990","80","Other","2006-01-01","#NA",83094,"8414308900","80"
20842,47922,"8414400000","80","Air compressors mounted on a wheeled chassis for towing","1972-01-01","#NA",47902,"8414000000","80"
20843,47923,"8414401000","80","Giving a flow per minute not exceeding 2 m<sup>3</sup>","1972-01-01","#NA",47922,"8414400000","80"
20844,47924,"8414409000","80","Giving a flow per minute exceeding 2 m<sup>3</sup>","1972-01-01","#NA",47922,"8414400000","80"
20845,47925,"8414510000","10","Fans","1972-01-01","#NA",47902,"8414000000","80"
20846,47926,"8414510000","80","Table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an output not exceeding 125 W","1972-01-01","#NA",47925,"8414510000","10"
20847,83748,"8414510010","80","For use in civil aircraft","2006-01-01","#NA",47926,"8414510000","80"
20848,83749,"8414510090","80","Other","2006-01-01","#NA",47926,"8414510000","80"
20849,47929,"8414590000","80","Other","1972-01-01","#NA",47925,"8414510000","10"
20850,101719,"8414591500","80","Fans of a kind used solely or principally for cooling microprocessors, telecommunication apparatus, automatic data processing machines or units of automatic data processing machines","2017-01-01","#NA",47929,"8414590000","80"
20851,101720,"8414592500","10","Other","2017-01-01","#NA",47929,"8414590000","80"
20852,101721,"8414592500","80","Axial fans","2017-01-01","#NA",101720,"8414592500","10"
20853,101726,"8414592510","80","For use in civil aircraft","2017-01-01","#NA",101721,"8414592500","80"
20854,101729,"8414592590","80","Other","2017-01-01","#NA",101721,"8414592500","80"
20855,101722,"8414593500","80","Centrifugal fans","2017-01-01","#NA",101720,"8414592500","10"
20856,101727,"8414593510","80","For use in civil aircraft","2017-01-01","#NA",101722,"8414593500","80"
20857,104626,"8414593520","80","Radial fan, with:<br><br>-a dimension of 25mm (height) x 85mm (width) x 85mm (depth),<br><br>-a weight of 120 g,<br><br>-a rated voltage of 13,6 VDC (direct current voltage),<br><br>-an operating voltage of 9 VDC or more but not more than 16 VDC (direct current voltage),<br><br>-a rated current of 1,1 A (TYP),<br><br>-a rated power of 15 W,<br><br>-a rotation speed of 500 RPM (revolutions per minute) or more but not more than 4800 RPM (revolutions per minute) (free flow),<br><br>-an air flow of not more than 17,5 litre/s,<br><br>-an air pressure of not more than16 mm H2O ≈ 157 Pa,<br><br>-an overall sound pressure of not more than 58 dB(A) at 4800 RPM (revolutions per minute), and<br>with a FIN (Fan Interconnect Network) interface for communication with the heating and air-conditioning control unit used in car seat ventilation systems","2019-07-01","#NA",101722,"8414593500","80"
20858,106400,"8414593530","80","Electric blower for cooling the high-voltage battery of a hybrid passenger car with:

-a control unit,

-MOSFET inverter,

-a voltage of 9 V or more but not more than 16 V,

-ambient temperature of - 40 °C or more, but not more than 80 °C,
for use in the manufacture of hybrid passenger cars","2022-01-01","#NA",101722,"8414593500","80"
20859,101730,"8414593590","80","Other","2017-01-01","#NA",101722,"8414593500","80"
20860,101723,"8414599500","80","Other","2017-01-01","#NA",101720,"8414592500","10"
20861,101728,"8414599510","80","For use in civil aircraft","2017-01-01","#NA",101723,"8414599500","80"
20862,101731,"8414599590","80","Other","2017-01-01","#NA",101723,"8414599500","80"
20863,47935,"8414600000","80","Hoods having a maximum horizontal side not exceeding 120 cm","1972-01-01","#NA",47902,"8414000000","80"
20864,106931,"8414700000","80","Gas-tight biological safety cabinets","2022-01-01","#NA",47902,"8414000000","80"
20865,47936,"8414800000","80","Other","1972-01-01","#NA",47902,"8414000000","80"
20866,83134,"8414801100","10","Turbo-compressors","2006-01-01","#NA",47936,"8414800000","80"
20867,83135,"8414801100","80","Single-stage","2006-01-01","#NA",83134,"8414801100","10"
20868,83114,"8414801110","80","For use in civil aircraft","2006-01-01","#NA",83135,"8414801100","80"
20869,83124,"8414801190","80","Other","2006-01-01","#NA",83135,"8414801100","80"
20870,83136,"8414801900","80","Multi-stage","2006-01-01","#NA",83134,"8414801100","10"
20871,83115,"8414801910","80","For use in civil aircraft","2006-01-01","#NA",83136,"8414801900","80"
20872,83125,"8414801990","80","Other","2006-01-01","#NA",83136,"8414801900","80"
20873,83137,"8414802200","10","Reciprocating displacement compressors, having a gauge pressure capacity of","2006-01-01","#NA",47936,"8414800000","80"
20874,83138,"8414802200","20","Not exceeding 15|bar, giving a flow per hour","2006-01-01","#NA",83137,"8414802200","10"
20875,83139,"8414802200","80","Not exceeding 60 m<sup>3</sup>","2006-01-01","#NA",83138,"8414802200","20"
20876,92764,"8414802210","80","For use in civil aircraft","2010-04-01","#NA",83139,"8414802200","80"
20877,103616,"8414802220","80","Air membrane compressor with: -|a flow of 4,5|l/min or more, but not more than 12|l/min, -|power input of not more than 14|W, and -|a gauge pressure capacity not exceeding 400|hPa (0,4|bar) of a kind used in the production of motor vehicle seats","2018-01-01","#NA",83139,"8414802200","80"
20878,92765,"8414802290","80","Other","2010-04-01","#NA",83139,"8414802200","80"
20879,83140,"8414802800","80","Exceeding 60 m<sup>3</sup>","2006-01-01","#NA",83138,"8414802200","20"
20880,92766,"8414802810","80","For use in civil aircraft","2010-04-01","#NA",83140,"8414802800","80"
20881,92767,"8414802890","80","Other","2010-04-01","#NA",83140,"8414802800","80"
20882,83141,"8414805100","10","Exceeding 15 bar, giving a flow per hour","2006-01-01","#NA",83137,"8414802200","10"
20883,83142,"8414805100","80","Not exceeding 120 m<sup>3</sup>","2006-01-01","#NA",83141,"8414805100","10"
20884,92768,"8414805110","80","For use in civil aircraft","2010-04-01","#NA",83142,"8414805100","80"
20885,92769,"8414805190","80","Other","2010-04-01","#NA",83142,"8414805100","80"
20886,83143,"8414805900","80","Exceeding 120 m<sup>3</sup>","2006-01-01","#NA",83141,"8414805100","10"
20887,83119,"8414805910","80","For use in civil aircraft","2006-01-01","#NA",83143,"8414805900","80"
20888,83129,"8414805990","80","Other","2006-01-01","#NA",83143,"8414805900","80"
20889,83144,"8414807300","10","Rotary displacement compressors","2006-01-01","#NA",47936,"8414800000","80"
20890,83145,"8414807300","80","Single-shaft","2006-01-01","#NA",83144,"8414807300","10"
20891,83120,"8414807310","80","For use in civil aircraft","2006-01-01","#NA",83145,"8414807300","80"
20892,98411,"8414807330","10","Other","2014-07-01","#NA",83145,"8414807300","80"
20893,98414,"8414807330","80","Hermetic rotary compressors for either hydrofluorocarbon (HFC) or hydrocarbon refrigerants:
-	driven by ‘on-off’ single phase alternate current (AC) or ‘brushless direct current’ (BLDC) variable speed motors,
-	with a nominal power rating of not more than 1,5kW,
-	a rated voltage of 100V or more but not more than 240V,
-	with a height of not more than 300mm,
-	an external diameter of not more than 150mm,
-	with a unit weight of not more than 15kg,
for use in the manufacture of heat pumps for household appliances, including clothes dryers","2014-07-01","#NA",98411,"8414807330","10"
20894,108367,"8414807350","80","Hermetic heat pump compressor, for R134A or R450A as refrigerant:
 
-not charged with refrigerant,
 
-pre-charged with the lubricant oil,
 
-with the Single Phase Induction Motor PSC (Permanent Split Capacitor),
 
-having bottom side suction connection and top side discharge connection,
 
-with displacement 8,05 cm³ or higher, but not higher than 8,25 cm³,
 
-running at 2 800 rpm or faster, but not faster than 3 100 rpm, and
 
-with a cooling capacity of 920 W or higher, but not higher than 990 W in ASHRAE conditions","2023-01-01","#NA",98411,"8414807330","10"
20895,98413,"8414807389","80","Other","2014-07-01","#NA",98411,"8414807330","10"
20896,83146,"8414807500","10","Multi-shaft","2006-01-01","#NA",83144,"8414807300","10"
20897,83147,"8414807500","80","Screw compressors","2006-01-01","#NA",83146,"8414807500","10"
20898,83121,"8414807510","80","For use in civil aircraft","2006-01-01","#NA",83147,"8414807500","80"
20899,83131,"8414807590","80","Other","2006-01-01","#NA",83147,"8414807500","80"
20900,83148,"8414807800","80","Other","2006-01-01","#NA",83146,"8414807500","10"
20901,83122,"8414807810","80","For use in civil aircraft","2006-01-01","#NA",83148,"8414807800","80"
20902,83132,"8414807890","80","Other","2006-01-01","#NA",83148,"8414807800","80"
20903,83149,"8414808000","80","Other","2006-01-01","#NA",47936,"8414800000","80"
20904,83123,"8414808010","80","For use in civil aircraft","2006-01-01","#NA",83149,"8414808000","80"
20905,83133,"8414808090","80","Other","2006-01-01","#NA",83149,"8414808000","80"
20906,47955,"8414900000","80","Parts","1972-01-01","#NA",47902,"8414000000","80"
20907,83150,"8414900010","80","For use in civil aircraft","2006-01-01","#NA",47955,"8414900000","80"
20908,108669,"8414900015","80","Fan assembly made of aluminium and magnesium alloy:
 
-with an outer diameter of 54 mm or more but not more than 130 mm,
 
-with a height of 8 mm or more but not more than 30 mm,
 
-with two discs connected by blades of involute shape,
 
-with or without dowel, and with or without washer,
for use in the manufacture of electromotors","2023-07-01","#NA",47955,"8414900000","80"
